,order_id,customer_id,order_status,order_date,channel_id,billing_address_id,shipping_address_id,currency_x,shipping_amount,order_subtotal,order_discount,order_tax,order_total,created_at,payment_method,amount,currency_y,payment_status,paid_at,transaction_id
268,100232,155,canceled,2025-08-18 17:14:10,3,,236,ARS,878.95,52848.63,1971.86,10684.12,62439.85,2025-08-18 17:14:10,,,,,,
269,100233,36,shipped,2025-07-31 11:54:32,4,56.0,55,ARS,0.0,351770.2,23167.77,69006.51,397608.94,2025-07-31 11:54:32,gift_card,397608.94,ARS,captured,2025-08-02 09:54:32,TX-200230
270,100234,222,delivered,2025-08-25 12:35:49,3,349.0,348,ARS,0.0,1146939.69,60993.11,228048.78,1313995.36,2025-08-25 12:35:49,mercado_pago,702298.15,ARS,captured,2025-08-28 08:35:49,TX-200231
271,100234,222,delivered,2025-08-25 12:35:49,3,349.0,348,ARS,0.0,1146939.69,60993.11,228048.78,1313995.36,2025-08-25 12:35:49,credit_card,611697.21,ARS,captured,2025-08-28 11:48:49,TX-200232
272,100235,192,created,2025-06-04 22:18:56,1,,296,ARS,0.0,102995.57,0.0,21629.07,124624.64,2025-06-04 22:18:56,,,,,,
273,100236,72,delivered,2025-06-03 12:06:43,2,,112,ARS,0.0,211188.6,17244.4,40728.28,234672.49,2025-06-03 12:06:43,gift_card,147848.13,ARS,captured,2025-06-03 20:06:43,TX-200233
274,100236,72,delivered,2025-06-03 12:06:43,2,,112,ARS,0.0,211188.6,17244.4,40728.28,234672.49,2025-06-03 12:06:43,debit_card,86824.36,ARS,captured,2025-06-03 22:27:43,TX-200234
275,100237,236,paid,2025-06-12 06:45:34,1,372.0,371,ARS,0.0,176769.15,16839.6,33585.2,193514.75,2025-06-12 06:45:34,debit_card,193514.75,ARS,captured,2025-06-13 14:45:34,TX-200235
276,100238,14,delivered,2025-06-23 10:09:24,4,,21,ARS,0.0,101683.34,5547.18,20188.59,116324.76,2025-06-23 10:09:24,bank_transfer,48620.6,ARS,captured,2025-06-24 12:09:24,TX-200236
277,100238,14,delivered,2025-06-23 10:09:24,4,,21,ARS,0.0,101683.34,5547.18,20188.59,116324.76,2025-06-23 10:09:24,mercado_pago,67704.16,ARS,captured,2025-06-24 13:01:24,TX-200237
278,100239,180,pending,2025-06-27 09:24:04,3,277.0,276,ARS,0.0,375749.35,11378.08,76517.97,440889.24,2025-06-27 09:24:04,,,,,,
279,100240,96,delivered,2025-06-05 11:44:13,4,149.0,148,ARS,0.0,105309.14,2106.18,21672.62,124875.58,2025-06-05 11:44:13,mercado_pago,124875.58,ARS,captured,2025-06-07 17:44:13,TX-200238
280,100241,249,delivered,2025-08-04 03:55:36,2,392.0,391,ARS,0.0,767560.89,35961.88,153635.79,885234.8,2025-08-04 03:55:36,debit_card,609901.19,ARS,captured,2025-08-06 23:55:36,TX-200239
281,100241,249,delivered,2025-08-04 03:55:36,2,392.0,391,ARS,0.0,767560.89,35961.88,153635.79,885234.8,2025-08-04 03:55:36,gift_card,275333.61,ARS,captured,2025-08-07 02:50:36,TX-200240
282,100242,41,pending,2025-08-10 14:20:48,3,63.0,62,ARS,0.0,807401.01,35717.44,162053.55,933737.12,2025-08-10 14:20:48,,,,,,
283,100243,103,delivered,2025-08-26 15:27:32,3,160.0,159,ARS,0.0,481403.46,44680.65,91711.79,528434.6,2025-08-26 15:27:32,credit_card,528434.6,ARS,captured,2025-08-28 14:27:32,TX-200241
284,100244,133,shipped,2025-06-11 12:36:28,1,204.0,203,ARS,1914.15,9732.78,194.66,2003.01,13455.28,2025-06-11 12:36:28,bank_transfer,13455.28,ARS,captured,2025-06-14 05:36:28,TX-200242
285,100245,195,delivered,2025-06-11 05:28:31,4,,301,ARS,0.0,204474.9,20447.49,38645.76,222673.17,2025-06-11 05:28:31,bank_transfer,139200.58,ARS,captured,2025-06-12 15:28:31,TX-200243
286,100245,195,delivered,2025-06-11 05:28:31,4,,301,ARS,0.0,204474.9,20447.49,38645.76,222673.17,2025-06-11 05:28:31,gift_card,83472.59,ARS,captured,2025-06-12 15:57:31,TX-200244
287,100246,153,paid,2025-06-05 19:20:34,1,234.0,233,ARS,0.0,620978.76,30704.5,123957.59,714231.86,2025-06-05 19:20:34,debit_card,714231.86,ARS,captured,2025-06-08 06:20:34,TX-200245
288,100247,118,pending,2025-07-18 01:23:38,1,,181,ARS,0.0,238843.06,24581.1,44995.01,259256.98,2025-07-18 01:23:38,,,,,,
289,100248,66,delivered,2025-07-26 04:14:20,1,104.0,103,ARS,0.0,315929.32,12316.41,63758.71,367371.62,2025-07-26 04:14:20,bank_transfer,367371.62,ARS,captured,2025-07-26 11:14:20,TX-200246
290,100249,58,delivered,2025-06-29 02:19:12,1,90.0,89,ARS,0.0,1033988.58,42923.85,208123.59,1199188.32,2025-06-29 02:19:12,mercado_pago,1199188.32,ARS,captured,2025-06-30 22:19:12,TX-200247
291,100250,173,created,2025-08-19 21:17:48,4,265.0,264,ARS,0.0,364645.01,24151.61,71503.61,411997.02,2025-08-19 21:17:48,,,,,,
292,100251,34,shipped,2025-06-16 03:31:51,4,,53,ARS,0.0,562789.79,25682.07,112792.62,649900.34,2025-06-16 03:31:51,gift_card,649900.34,ARS,captured,2025-06-17 07:31:51,TX-200248
293,100252,1,delivered,2025-08-23 06:16:19,3,2.0,1,ARS,0.0,124828.11,14979.37,23068.23,132916.97,2025-08-23 06:16:19,bank_transfer,132916.97,ARS,captured,2025-08-25 12:16:19,TX-200249
294,100253,131,delivered,2025-06-21 16:40:00,2,,200,ARS,0.0,137969.23,4723.39,27981.63,161227.47,2025-06-21 16:40:00,bank_transfer,161227.47,ARS,captured,2025-06-22 19:40:00,TX-200250
295,100254,19,canceled,2025-08-31 19:33:50,4,29.0,28,ARS,0.0,291928.77,0.0,61305.04,353233.81,2025-08-31 19:33:50,,,,,,
296,100255,213,paid,2025-08-31 18:37:31,1,,331,ARS,0.0,685691.09,33086.03,137047.06,789652.12,2025-08-31 18:37:31,bank_transfer,313671.51,ARS,captured,2025-09-02 14:37:31,TX-200251
297,100255,213,paid,2025-08-31 18:37:31,1,,331,ARS,0.0,685691.09,33086.03,137047.06,789652.12,2025-08-31 18:37:31,debit_card,475980.61,ARS,captured,2025-09-02 16:57:31,TX-200252
298,100256,118,delivered,2025-07-04 12:28:04,4,,181,ARS,0.0,387760.95,15448.0,78185.72,450498.66,2025-07-04 12:28:04,debit_card,450498.66,ARS,captured,2025-07-07 07:28:04,TX-200253
299,100257,38,paid,2025-08-05 18:49:00,1,59.0,58,ARS,0.0,282244.18,15100.12,56100.25,323244.31,2025-08-05 18:49:00,bank_transfer,323244.31,ARS,captured,2025-08-06 16:49:00,TX-200254
300,100258,243,paid,2025-07-10 07:30:57,1,383.0,382,ARS,0.0,538204.76,18899.41,109054.12,628359.48,2025-07-10 07:30:57,gift_card,628359.48,ARS,captured,2025-07-12 05:30:57,TX-200255
301,100259,230,delivered,2025-07-17 01:11:44,2,363.0,362,ARS,0.0,775802.46,77057.65,146736.41,845481.22,2025-07-17 01:11:44,mercado_pago,845481.22,ARS,captured,2025-07-19 20:11:44,TX-200256
302,100260,138,paid,2025-08-21 02:39:35,1,214.0,213,ARS,0.0,295914.98,6484.74,60780.35,350210.59,2025-08-21 02:39:35,debit_card,350210.59,ARS,captured,2025-08-21 15:39:35,TX-200257
303,100261,149,delivered,2025-06-15 16:06:57,4,,229,ARS,0.0,429615.12,21480.76,85708.22,493842.58,2025-06-15 16:06:57,mercado_pago,493842.58,ARS,captured,2025-06-18 08:06:57,TX-200258
304,100262,173,pending,2025-07-27 12:28:03,3,265.0,264,ARS,0.0,342602.16,24554.29,66790.05,384837.93,2025-07-27 12:28:03,bank_transfer,274441.94,ARS,authorized,,TX-200259
305,100263,147,paid,2025-06-25 14:25:35,2,226.0,225,ARS,0.0,342683.8,38380.59,63903.68,368206.89,2025-06-25 14:25:35,bank_transfer,368206.89,ARS,captured,2025-06-28 03:25:35,TX-200260
306,100264,121,paid,2025-07-10 12:09:01,3,,185,ARS,0.0,328119.23,20071.15,64690.1,372738.18,2025-07-10 12:09:01,mercado_pago,372738.18,ARS,captured,2025-07-10 20:09:01,TX-200261
307,100265,5,paid,2025-08-31 09:19:05,2,8.0,7,ARS,0.0,567152.51,54450.23,107667.48,620369.76,2025-08-31 09:19:05,gift_card,620369.76,ARS,captured,2025-09-01 11:19:05,TX-200262
308,100266,63,paid,2025-08-01 21:35:17,2,,98,ARS,0.0,502955.93,30570.12,99201.02,571586.83,2025-08-01 21:35:17,bank_transfer,571586.83,ARS,captured,2025-08-03 09:35:17,TX-200263
309,100267,226,paid,2025-07-23 05:31:33,1,355.0,354,ARS,0.0,205981.82,9065.12,41352.51,238269.21,2025-07-23 05:31:33,gift_card,238269.21,ARS,captured,2025-07-24 13:31:33,TX-200264
310,100268,210,delivered,2025-06-18 02:28:33,3,328.0,327,ARS,0.0,550128.17,51247.35,104764.97,603645.8,2025-06-18 02:28:33,mercado_pago,603645.8,ARS,captured,2025-06-20 01:28:33,TX-200265
311,100269,73,shipped,2025-06-10 20:34:55,3,,113,ARS,0.0,124250.51,12425.05,23483.35,135308.81,2025-06-10 20:34:55,credit_card,135308.81,ARS,captured,2025-06-11 17:34:55,TX-200266
312,100270,148,created,2025-07-20 00:41:13,3,228.0,227,ARS,0.0,157065.52,10994.59,30674.9,176745.83,2025-07-20 00:41:13,gift_card,138649.98,ARS,authorized,,TX-200267
313,100271,168,delivered,2025-08-13 12:54:44,2,,256,ARS,0.0,245820.76,2931.0,51006.85,293896.61,2025-08-13 12:54:44,credit_card,293896.61,ARS,captured,2025-08-13 16:54:44,TX-200268
314,100272,223,paid,2025-07-28 15:58:01,2,,350,ARS,0.0,536023.61,34386.84,105343.72,606980.5,2025-07-28 15:58:01,gift_card,300845.86,ARS,captured,2025-07-29 18:58:01,TX-200269
315,100272,223,paid,2025-07-28 15:58:01,2,,350,ARS,0.0,536023.61,34386.84,105343.72,606980.5,2025-07-28 15:58:01,mercado_pago,306134.64,ARS,captured,2025-07-29 21:45:01,TX-200270
316,100273,93,paid,2025-06-15 16:38:13,4,144.0,143,ARS,2401.85,19216.98,1345.19,3753.08,24026.72,2025-06-15 16:38:13,mercado_pago,24026.72,ARS,captured,2025-06-16 05:38:13,TX-200271
317,100274,59,delivered,2025-07-20 17:09:42,1,92.0,91,ARS,0.0,316868.16,38024.18,58557.24,337401.22,2025-07-20 17:09:42,debit_card,215587.88,ARS,captured,2025-07-22 11:09:42,TX-200272
318,100274,59,delivered,2025-07-20 17:09:42,1,92.0,91,ARS,0.0,316868.16,38024.18,58557.24,337401.22,2025-07-20 17:09:42,credit_card,121813.34,ARS,captured,2025-07-22 12:19:42,TX-200273
319,100275,202,created,2025-06-27 11:08:36,2,315.0,314,ARS,0.0,595761.03,20676.09,120767.84,695852.78,2025-06-27 11:08:36,,,,,,
320,100276,135,paid,2025-06-02 12:41:40,2,208.0,207,ARS,0.0,324064.44,16952.03,64493.61,371606.02,2025-06-02 12:41:40,gift_card,371606.02,ARS,captured,2025-06-04 18:41:40,TX-200274
321,100277,80,shipped,2025-07-03 04:40:03,4,,123,ARS,0.0,357321.14,26817.38,69405.79,399909.55,2025-07-03 04:40:03,debit_card,399909.55,ARS,captured,2025-07-04 09:40:03,TX-200275
322,100278,109,delivered,2025-08-14 01:14:45,3,170.0,169,ARS,0.0,545484.88,10647.31,112315.89,647153.46,2025-08-14 01:14:45,mercado_pago,647153.46,ARS,captured,2025-08-16 15:14:45,TX-200276
323,100279,172,delivered,2025-07-04 02:17:52,3,263.0,262,ARS,0.0,393857.96,0.0,82710.17,476568.13,2025-07-04 02:17:52,mercado_pago,476568.13,ARS,captured,2025-07-04 18:17:52,TX-200277
324,100280,200,shipped,2025-08-07 19:06:58,2,311.0,310,ARS,0.0,194619.18,19461.92,36783.03,211940.29,2025-08-07 19:06:58,gift_card,211940.29,ARS,captured,2025-08-09 01:06:58,TX-200278
325,100281,249,delivered,2025-07-30 11:43:14,4,392.0,391,ARS,0.0,224539.75,18884.9,43187.52,248842.37,2025-07-30 11:43:14,gift_card,248842.37,ARS,captured,2025-08-01 03:43:14,TX-200279
326,100282,32,paid,2025-06-19 10:01:46,2,50.0,49,ARS,0.0,619635.23,50874.36,119439.78,688200.66,2025-06-19 10:01:46,bank_transfer,688200.66,ARS,captured,2025-06-21 23:01:46,TX-200280
327,100283,157,paid,2025-07-14 09:54:25,4,,239,ARS,0.0,263088.72,0.0,55248.63,318337.35,2025-07-14 09:54:25,debit_card,318337.35,ARS,captured,2025-07-16 21:54:25,TX-200281
328,100284,58,pending,2025-08-17 21:48:38,1,90.0,89,ARS,0.0,528924.23,38992.19,102885.73,592817.77,2025-08-17 21:48:38,,,,,,
329,100285,108,canceled,2025-06-11 00:28:14,3,,168,ARS,0.0,109754.35,10975.44,20743.57,119522.49,2025-06-11 00:28:14,,,,,,
330,100286,200,shipped,2025-08-12 13:40:59,4,311.0,310,ARS,0.0,1012184.69,29858.11,206288.58,1188615.16,2025-08-12 13:40:59,credit_card,1188615.16,ARS,captured,2025-08-14 19:40:59,TX-200282
331,100287,117,paid,2025-08-27 12:31:35,3,180.0,179,ARS,0.0,493550.01,28276.87,97707.36,562980.49,2025-08-27 12:31:35,gift_card,562980.49,ARS,captured,2025-08-30 12:31:35,TX-200283
332,100288,200,delivered,2025-06-12 12:09:07,2,311.0,310,ARS,0.0,770653.51,15759.64,158527.71,913421.59,2025-06-12 12:09:07,debit_card,913421.59,ARS,captured,2025-06-14 05:09:07,TX-200284
333,100289,20,pending,2025-08-31 21:46:17,2,,30,ARS,0.0,975551.47,60405.86,192180.58,1107326.19,2025-08-31 21:46:17,,,,,,
334,100290,212,paid,2025-06-20 09:58:05,1,,330,ARS,0.0,131495.54,15779.46,24300.38,140016.45,2025-06-20 09:58:05,debit_card,140016.45,ARS,captured,2025-06-21 14:58:05,TX-200285
335,100291,76,canceled,2025-08-18 17:35:43,2,,117,ARS,0.0,721769.55,70053.6,136860.35,788576.29,2025-08-18 17:35:43,,,,,,
336,100292,204,delivered,2025-07-04 15:42:13,3,318.0,317,ARS,0.0,275842.48,4314.11,57020.96,328549.33,2025-07-04 15:42:13,gift_card,328549.33,ARS,captured,2025-07-05 23:42:13,TX-200286
337,100293,245,created,2025-07-28 20:21:08,2,386.0,385,ARS,0.0,62733.56,7528.03,11593.16,66798.69,2025-07-28 20:21:08,credit_card,43125.61,ARS,authorized,,TX-200287
338,100294,243,delivered,2025-08-02 15:41:09,1,383.0,382,ARS,0.0,358237.6,38671.77,67108.82,386674.65,2025-08-02 15:41:09,gift_card,386674.65,ARS,captured,2025-08-04 06:41:09,TX-200288
339,100295,167,delivered,2025-07-13 03:14:39,4,,255,ARS,5694.18,29198.34,3503.8,5395.85,36784.57,2025-07-13 03:14:39,bank_transfer,36784.57,ARS,captured,2025-07-15 05:14:39,TX-200289
340,100296,143,delivered,2025-06-13 06:08:07,1,,220,ARS,0.0,137039.46,0.0,28778.29,165817.75,2025-06-13 06:08:07,credit_card,165817.75,ARS,captured,2025-06-15 00:08:07,TX-200290
341,100297,10,delivered,2025-07-10 10:36:38,1,,15,ARS,0.0,239732.85,4794.66,49337.02,284275.21,2025-07-10 10:36:38,debit_card,96621.91,ARS,captured,2025-07-13 05:36:38,TX-200291
342,100297,10,delivered,2025-07-10 10:36:38,1,,15,ARS,0.0,239732.85,4794.66,49337.02,284275.21,2025-07-10 10:36:38,gift_card,187653.3,ARS,captured,2025-07-13 08:33:38,TX-200292
343,100298,26,delivered,2025-07-12 19:11:59,1,,40,ARS,0.0,328660.23,15207.16,65825.14,379278.21,2025-07-12 19:11:59,credit_card,117399.37,ARS,captured,2025-07-14 20:11:59,TX-200293
344,100298,26,delivered,2025-07-12 19:11:59,1,,40,ARS,0.0,328660.23,15207.16,65825.14,379278.21,2025-07-12 19:11:59,mercado_pago,261878.84,ARS,captured,2025-07-15 01:03:59,TX-200294
345,100299,13,paid,2025-07-16 19:34:45,3,20.0,19,ARS,0.0,303223.83,30322.38,57309.3,330210.75,2025-07-16 19:34:45,gift_card,330210.75,ARS,captured,2025-07-19 15:34:45,TX-200295
346,100300,26,delivered,2025-06-29 11:39:43,4,,40,ARS,0.0,111832.38,2236.65,23015.1,132610.84,2025-06-29 11:39:43,credit_card,60019.07,ARS,captured,2025-06-29 13:39:43,TX-200296
347,100300,26,delivered,2025-06-29 11:39:43,4,,40,ARS,0.0,111832.38,2236.65,23015.1,132610.84,2025-06-29 11:39:43,mercado_pago,72591.77,ARS,captured,2025-06-29 13:46:43,TX-200297
348,100301,105,shipped,2025-07-23 13:43:51,1,164.0,163,ARS,0.0,546391.99,45050.06,105281.81,606623.74,2025-07-23 13:43:51,credit_card,349293.8,ARS,captured,2025-07-25 23:43:51,TX-200298
349,100301,105,shipped,2025-07-23 13:43:51,1,164.0,163,ARS,0.0,546391.99,45050.06,105281.81,606623.74,2025-07-23 13:43:51,gift_card,257329.94,ARS,captured,2025-07-26 00:47:51,TX-200299
350,100302,217,paid,2025-08-06 01:17:58,4,339.0,338,ARS,0.0,326635.63,27977.32,62718.25,361376.56,2025-08-06 01:17:58,debit_card,361376.56,ARS,captured,2025-08-08 01:17:58,TX-200300
351,100303,197,delivered,2025-07-11 01:35:35,2,305.0,304,ARS,0.0,165913.98,8295.7,33099.84,190718.12,2025-07-11 01:35:35,debit_card,190718.12,ARS,captured,2025-07-12 00:35:35,TX-200301
352,100304,176,shipped,2025-08-08 00:38:08,1,,270,ARS,0.0,377836.8,11377.24,76956.51,443416.07,2025-08-08 00:38:08,credit_card,133631.58,ARS,captured,2025-08-09 06:38:08,TX-200302
353,100304,176,shipped,2025-08-08 00:38:08,1,,270,ARS,0.0,377836.8,11377.24,76956.51,443416.07,2025-08-08 00:38:08,bank_transfer,309784.49,ARS,captured,2025-08-09 11:33:08,TX-200303
354,100305,236,shipped,2025-07-17 08:08:59,2,372.0,371,ARS,0.0,121476.66,13805.22,22611.0,130282.44,2025-07-17 08:08:59,credit_card,130282.44,ARS,captured,2025-07-18 05:08:59,TX-200304
355,100306,84,pending,2025-08-07 07:29:49,4,,127,ARS,0.0,105086.49,9179.56,20140.45,116047.38,2025-08-07 07:29:49,,,,,,
356,100307,96,paid,2025-06-19 17:07:14,3,149.0,148,ARS,0.0,340154.19,23810.79,66432.11,382775.51,2025-06-19 17:07:14,gift_card,382775.51,ARS,captured,2025-06-21 08:07:14,TX-200305
357,100308,142,delivered,2025-08-06 15:43:14,2,,219,ARS,0.0,124691.97,12726.39,23512.77,135478.35,2025-08-06 15:43:14,gift_card,135478.35,ARS,captured,2025-08-07 14:43:14,TX-200306
358,100309,85,paid,2025-07-16 07:23:28,1,129.0,128,ARS,0.0,669812.74,22426.73,135951.06,783337.07,2025-07-16 07:23:28,debit_card,783337.07,ARS,captured,2025-07-18 17:23:28,TX-200307
359,100310,231,paid,2025-06-16 19:22:50,2,365.0,364,ARS,0.0,872254.53,48654.69,172955.97,996555.81,2025-06-16 19:22:50,bank_transfer,450821.58,ARS,captured,2025-06-17 01:22:50,TX-200308
360,100310,231,paid,2025-06-16 19:22:50,2,365.0,364,ARS,0.0,872254.53,48654.69,172955.97,996555.81,2025-06-16 19:22:50,gift_card,545734.23,ARS,captured,2025-06-17 02:54:50,TX-200309
361,100311,239,shipped,2025-06-24 16:17:12,4,,376,ARS,0.0,286117.83,28611.78,54076.27,311582.32,2025-06-24 16:17:12,credit_card,311582.32,ARS,captured,2025-06-26 13:17:12,TX-200310
362,100312,229,canceled,2025-07-17 09:12:03,4,361.0,360,ARS,0.0,100623.72,8897.92,19262.42,110988.22,2025-07-17 09:12:03,,,,,,
363,100313,68,canceled,2025-07-14 01:28:22,4,,107,ARS,0.0,798389.73,0.0,167661.84,966051.57,2025-07-14 01:28:22,,,,,,
364,100314,98,created,2025-08-26 09:50:26,4,,152,ARS,0.0,618887.52,40640.69,121431.83,699678.66,2025-08-26 09:50:26,,,,,,
365,100315,207,delivered,2025-06-15 00:50:15,3,323.0,322,ARS,0.0,245381.58,0.0,51530.13,296911.71,2025-06-15 00:50:15,debit_card,296911.71,ARS,captured,2025-06-15 20:50:15,TX-200311
366,100316,24,created,2025-08-27 08:29:09,1,37.0,36,ARS,0.0,393071.04,6480.1,81184.1,467775.04,2025-08-27 08:29:09,,,,,,
367,100317,155,shipped,2025-08-26 21:32:49,2,,236,ARS,37.88,12859.59,1285.96,2430.46,14041.97,2025-08-26 21:32:49,mercado_pago,14041.97,ARS,captured,2025-08-27 20:32:49,TX-200312
368,100318,136,delivered,2025-08-27 09:09:46,1,210.0,209,ARS,0.0,457706.45,21312.31,91642.77,528036.91,2025-08-27 09:09:46,bank_transfer,528036.91,ARS,captured,2025-08-27 20:09:46,TX-200313
369,100319,11,shipped,2025-07-30 11:48:35,3,,16,ARS,0.0,473388.67,31459.74,92805.07,534734.0,2025-07-30 11:48:35,credit_card,534734.0,ARS,captured,2025-07-31 07:48:35,TX-200314
370,100320,111,delivered,2025-06-21 17:44:36,4,,172,ARS,0.0,98655.92,0.0,20717.74,119373.66,2025-06-21 17:44:36,gift_card,119373.66,ARS,captured,2025-06-23 11:44:36,TX-200315
371,100321,249,pending,2025-07-28 13:28:17,4,392.0,391,ARS,0.0,861921.48,68945.56,166524.94,959500.87,2025-07-28 13:28:17,,,,,,
372,100322,249,delivered,2025-08-18 08:37:46,2,392.0,391,ARS,0.0,400221.85,31438.65,77444.47,446227.67,2025-08-18 08:37:46,debit_card,446227.67,ARS,captured,2025-08-18 21:37:46,TX-200316
373,100323,212,shipped,2025-07-05 11:39:07,4,,330,ARS,0.0,894481.9,64373.71,174322.72,1004430.91,2025-07-05 11:39:07,mercado_pago,1004430.91,ARS,captured,2025-07-08 07:39:07,TX-200317
374,100324,195,pending,2025-07-06 16:36:01,3,,301,ARS,0.0,816902.66,42315.65,162663.27,937250.28,2025-07-06 16:36:01,gift_card,744354.95,ARS,authorized,,TX-200318
375,100325,97,shipped,2025-08-22 11:47:32,1,151.0,150,ARS,0.0,1249658.86,73718.87,246947.4,1422887.39,2025-08-22 11:47:32,credit_card,1422887.39,ARS,captured,2025-08-23 04:47:32,TX-200319
376,100326,209,shipped,2025-06-15 09:29:37,2,326.0,325,ARS,0.0,170399.54,5537.88,34620.95,199482.6,2025-06-15 09:29:37,credit_card,199482.6,ARS,captured,2025-06-16 14:29:37,TX-200320
377,100327,150,created,2025-08-29 02:56:07,4,,230,ARS,0.0,169849.56,16649.91,32171.93,185371.57,2025-08-29 02:56:07,,,,,,
378,100328,41,delivered,2025-07-03 12:10:41,2,63.0,62,ARS,0.0,677419.28,38689.08,134133.34,772863.54,2025-07-03 12:10:41,gift_card,418387.47,ARS,captured,2025-07-05 22:10:41,TX-200321
379,100328,41,delivered,2025-07-03 12:10:41,2,63.0,62,ARS,0.0,677419.28,38689.08,134133.34,772863.54,2025-07-03 12:10:41,bank_transfer,354476.07,ARS,captured,2025-07-05 23:59:41,TX-200322
380,100329,131,paid,2025-06-28 06:35:13,1,,200,ARS,0.0,444903.58,42676.94,84467.59,486694.23,2025-06-28 06:35:13,bank_transfer,486694.23,ARS,captured,2025-06-29 04:35:13,TX-200323
381,100330,20,delivered,2025-06-04 22:32:49,1,,30,ARS,0.0,73927.78,0.0,15524.83,89452.61,2025-06-04 22:32:49,gift_card,89452.61,ARS,captured,2025-06-06 13:32:49,TX-200324
382,100331,191,delivered,2025-07-31 06:21:22,1,,295,ARS,0.0,121085.91,14530.31,22376.68,128932.28,2025-07-31 06:21:22,gift_card,128932.28,ARS,captured,2025-08-01 13:21:22,TX-200325
383,100332,185,paid,2025-07-05 00:53:19,4,285.0,284,ARS,0.0,490388.85,43840.87,93775.08,540323.06,2025-07-05 00:53:19,bank_transfer,540323.06,ARS,captured,2025-07-08 00:53:19,TX-200326
384,100333,74,pending,2025-07-18 16:36:42,3,115.0,114,ARS,0.0,362246.17,23423.66,71152.73,409975.23,2025-07-18 16:36:42,,,,,,
385,100334,209,delivered,2025-07-23 13:07:09,4,326.0,325,ARS,0.0,681790.68,48136.14,133067.45,766722.0,2025-07-23 13:07:09,debit_card,766722.0,ARS,captured,2025-07-26 06:07:09,TX-200327
386,100335,190,delivered,2025-07-13 17:48:37,2,294.0,293,ARS,0.0,361358.85,18067.94,72091.09,415382.0,2025-07-13 17:48:37,gift_card,415382.0,ARS,captured,2025-07-16 16:48:37,TX-200328
387,100336,62,paid,2025-06-27 19:43:56,4,97.0,96,ARS,0.0,146549.87,0.0,30775.47,177325.34,2025-06-27 19:43:56,debit_card,177325.34,ARS,captured,2025-06-27 23:43:56,TX-200329
388,100337,65,canceled,2025-07-25 13:01:00,4,102.0,101,ARS,0.0,449896.75,40450.44,85983.72,495430.03,2025-07-25 13:01:00,,,,,,
389,100338,126,shipped,2025-07-15 01:07:48,1,193.0,192,ARS,0.0,724263.57,69314.44,137539.32,792488.44,2025-07-15 01:07:48,bank_transfer,792488.44,ARS,captured,2025-07-15 05:07:48,TX-200330
390,100339,25,delivered,2025-08-15 01:01:40,1,39.0,38,ARS,0.0,920214.71,66074.26,179369.49,1033509.94,2025-08-15 01:01:40,bank_transfer,1033509.94,ARS,captured,2025-08-15 17:01:40,TX-200331
391,100340,88,paid,2025-07-27 04:13:36,4,135.0,134,ARS,4442.14,45854.66,917.09,9436.89,58816.6,2025-07-27 04:13:36,mercado_pago,58816.6,ARS,captured,2025-07-27 08:13:36,TX-200332
392,100341,135,shipped,2025-06-14 15:14:29,3,208.0,207,ARS,0.0,1066922.31,57972.85,211879.39,1220828.85,2025-06-14 15:14:29,debit_card,1220828.85,ARS,captured,2025-06-17 04:14:29,TX-200333
393,100342,192,created,2025-06-08 18:34:32,4,,296,ARS,0.0,363257.73,43590.93,67130.03,386796.83,2025-06-08 18:34:32,mercado_pago,202842.23,ARS,authorized,,TX-200334
394,100343,221,delivered,2025-06-25 17:17:07,4,347.0,346,ARS,0.0,553777.19,11731.23,113829.65,655875.62,2025-06-25 17:17:07,credit_card,655875.62,ARS,captured,2025-06-26 02:17:07,TX-200335
395,100344,123,shipped,2025-08-21 05:43:35,4,,187,ARS,0.0,184924.02,14217.93,35848.28,206554.37,2025-08-21 05:43:35,gift_card,206554.37,ARS,captured,2025-08-21 09:43:35,TX-200336
396,100345,144,shipped,2025-06-12 17:49:42,2,,221,ARS,0.0,566364.87,45879.19,109301.99,629787.67,2025-06-12 17:49:42,mercado_pago,629787.67,ARS,captured,2025-06-15 11:49:42,TX-200337
397,100346,183,paid,2025-07-30 21:10:51,3,282.0,281,ARS,0.0,817133.34,59994.0,158999.26,916138.6,2025-07-30 21:10:51,mercado_pago,916138.6,ARS,captured,2025-08-01 00:10:51,TX-200338
398,100347,63,shipped,2025-07-05 20:41:13,4,,98,ARS,0.0,538973.52,9180.42,111256.55,641049.65,2025-07-05 20:41:13,bank_transfer,431842.33,ARS,captured,2025-07-06 05:41:13,TX-200339
399,100347,63,shipped,2025-07-05 20:41:13,4,,98,ARS,0.0,538973.52,9180.42,111256.55,641049.65,2025-07-05 20:41:13,gift_card,209207.32,ARS,captured,2025-07-06 10:27:13,TX-200340
400,100348,138,pending,2025-06-13 15:24:38,3,214.0,213,ARS,0.0,463887.96,37248.41,89594.3,516233.85,2025-06-13 15:24:38,mercado_pago,309476.01,ARS,authorized,,TX-200341
401,100349,159,delivered,2025-07-16 08:36:20,3,242.0,241,ARS,0.0,194162.6,7825.5,39130.79,225467.89,2025-07-16 08:36:20,gift_card,225467.89,ARS,captured,2025-07-18 10:36:20,TX-200342
402,100350,60,delivered,2025-07-23 16:10:13,1,,93,ARS,0.0,513828.22,47586.74,97910.71,564152.19,2025-07-23 16:10:13,bank_transfer,564152.19,ARS,captured,2025-07-25 12:10:13,TX-200343
