session_id,session_date,channel,customer_id,campaign_id
34948,2025-07-24,affiliate,,
34949,2025-07-31,direct,2800.0,
34950,2025-05-20,social,,
34951,2025-07-30,organic_search,,
34952,2025-05-13,email,,
34953,2025-07-11,social,4353.0,6.0
34954,2025-07-13,social,,6.0
34955,2025-06-05,social,,4.0
34956,2025-07-19,paid_search,,
34957,2025-05-26,paid_search,,3.0
34958,2025-07-01,direct,,
34959,2025-07-01,paid_search,,2.0
34960,2025-07-06,organic_search,,
34961,2025-06-30,organic_search,4529.0,
34962,2025-06-20,social,,6.0
34963,2025-06-08,direct,431.0,
34964,2025-05-07,organic_search,3852.0,
34965,2025-07-29,direct,,
34966,2025-06-27,organic_search,2018.0,
34967,2025-06-10,paid_search,,3.0
34968,2025-05-13,organic_search,,
34969,2025-06-15,organic_search,1502.0,
34970,2025-07-03,direct,,
34971,2025-06-06,email,,8.0
34972,2025-06-22,paid_search,,2.0
34973,2025-07-03,direct,,
34974,2025-07-15,social,,6.0
34975,2025-06-13,organic_search,,
34976,2025-06-20,organic_search,2021.0,
34977,2025-06-29,organic_search,,
34978,2025-07-09,paid_search,,
34979,2025-07-02,organic_search,,
34980,2025-07-07,social,4778.0,5.0
34981,2025-05-23,social,3409.0,
34982,2025-05-25,direct,3263.0,
34983,2025-07-13,direct,,
34984,2025-07-16,paid_search,,2.0
34985,2025-07-20,paid_search,,
34986,2025-06-27,organic_search,326.0,
34987,2025-05-14,paid_search,2484.0,3.0
34988,2025-06-12,direct,,
34989,2025-07-10,organic_search,,
34990,2025-07-13,organic_search,,
34991,2025-07-02,paid_search,,
34992,2025-07-02,email,296.0,7.0
34993,2025-07-16,email,,
34994,2025-05-15,direct,970.0,
34995,2025-05-01,organic_search,2594.0,
34996,2025-05-01,affiliate,,
34997,2025-07-02,social,,4.0
34998,2025-07-28,social,,
34999,2025-07-04,organic_search,,
35000,2025-07-13,organic_search,,
35001,2025-06-06,organic_search,339.0,
35002,2025-07-12,organic_search,4872.0,
35003,2025-05-25,email,,8.0
35004,2025-06-03,paid_search,,1.0
35005,2025-05-02,email,,
35006,2025-06-23,social,,5.0
35007,2025-05-26,paid_search,,1.0
35008,2025-06-01,organic_search,1326.0,
35009,2025-06-21,paid_search,,2.0
35010,2025-06-28,affiliate,2927.0,
35011,2025-05-13,social,,
35012,2025-06-11,organic_search,,
35013,2025-05-02,social,2598.0,
35014,2025-07-10,direct,2939.0,
35015,2025-07-11,organic_search,,
35016,2025-06-26,social,110.0,4.0
35017,2025-07-13,organic_search,,
35018,2025-05-15,direct,,
35019,2025-07-09,direct,,
35020,2025-07-29,direct,,
35021,2025-05-23,organic_search,4015.0,
35022,2025-06-29,organic_search,1123.0,
35023,2025-07-04,direct,3183.0,
35024,2025-05-10,paid_search,4816.0,3.0
35025,2025-06-08,paid_search,2892.0,3.0
35026,2025-06-12,organic_search,3506.0,
35027,2025-05-21,social,4081.0,
35028,2025-06-30,social,,5.0
35029,2025-06-24,direct,3748.0,
35030,2025-05-28,paid_search,,3.0
35031,2025-05-18,paid_search,1783.0,
35032,2025-06-01,direct,,
35033,2025-05-30,email,,8.0
35034,2025-07-28,paid_search,,
35035,2025-06-12,direct,3944.0,
35036,2025-06-21,organic_search,,
35037,2025-06-27,paid_search,3908.0,
35038,2025-05-06,paid_search,,
35039,2025-07-30,paid_search,,
35040,2025-05-03,organic_search,,
35041,2025-07-22,organic_search,,
35042,2025-06-14,direct,,
35043,2025-06-16,organic_search,,
35044,2025-05-16,email,,
35045,2025-05-30,organic_search,,
35046,2025-07-02,paid_search,,2.0
35047,2025-06-13,paid_search,,1.0
35048,2025-06-08,direct,,
35049,2025-07-20,affiliate,,
35050,2025-07-04,direct,,
35051,2025-06-24,organic_search,,
35052,2025-06-08,organic_search,,
35053,2025-07-31,email,,
35054,2025-05-13,direct,3980.0,
35055,2025-07-19,organic_search,,
35056,2025-06-17,direct,4494.0,
35057,2025-05-04,paid_search,,
35058,2025-07-04,direct,3957.0,
35059,2025-07-01,paid_search,,
35060,2025-06-10,paid_search,,1.0
35061,2025-07-25,organic_search,,
35062,2025-05-25,email,,
35063,2025-06-02,organic_search,1298.0,
35064,2025-05-24,organic_search,,
35065,2025-05-18,direct,,
35066,2025-07-08,direct,,
35067,2025-06-24,direct,,
35068,2025-06-07,paid_search,4851.0,
35069,2025-05-23,social,1167.0,
35070,2025-07-14,organic_search,,
35071,2025-07-11,email,3545.0,9.0
35072,2025-06-27,email,,7.0
35073,2025-06-22,organic_search,,
35074,2025-07-14,paid_search,,2.0
35075,2025-06-04,affiliate,,10.0
35076,2025-06-03,email,,8.0
35077,2025-06-13,organic_search,,
35078,2025-07-15,paid_search,,
35079,2025-05-04,organic_search,,
35080,2025-07-16,paid_search,,2.0
35081,2025-07-20,direct,,
35082,2025-06-02,affiliate,2598.0,
35083,2025-06-23,organic_search,,
35084,2025-06-02,organic_search,3202.0,
35085,2025-06-03,social,,
35086,2025-05-13,direct,,
35087,2025-07-18,organic_search,4920.0,
35088,2025-05-08,direct,,
35089,2025-07-23,organic_search,,
35090,2025-05-17,organic_search,,
35091,2025-07-10,organic_search,,
35092,2025-07-19,paid_search,,
35093,2025-07-16,paid_search,,2.0
35094,2025-07-20,organic_search,,
35095,2025-05-28,organic_search,,
35096,2025-07-10,social,,
35097,2025-06-19,organic_search,,
35098,2025-05-15,organic_search,811.0,
35099,2025-05-18,social,,
35100,2025-07-20,social,,6.0
35101,2025-07-17,social,,6.0
35102,2025-07-09,direct,,
35103,2025-07-04,organic_search,,
35104,2025-07-30,direct,408.0,
35105,2025-06-20,direct,632.0,
35106,2025-05-15,direct,,
35107,2025-06-26,organic_search,,
35108,2025-07-11,social,28.0,6.0
35109,2025-05-14,social,,
35110,2025-05-04,paid_search,,
35111,2025-06-10,direct,4363.0,
35112,2025-05-19,paid_search,,3.0
35113,2025-05-11,organic_search,,
35114,2025-07-08,paid_search,3763.0,2.0
35115,2025-05-15,affiliate,,
35116,2025-07-14,organic_search,,
35117,2025-05-18,paid_search,4294.0,3.0
35118,2025-06-25,email,,7.0
35119,2025-06-27,organic_search,,
35120,2025-06-06,affiliate,,10.0
35121,2025-07-23,direct,,
35122,2025-06-15,organic_search,1492.0,
35123,2025-05-20,direct,2876.0,
35124,2025-05-31,direct,4530.0,
35125,2025-06-11,social,4916.0,4.0
35126,2025-06-03,email,176.0,8.0
35127,2025-07-17,paid_search,,2.0
35128,2025-06-22,organic_search,,
35129,2025-05-19,paid_search,,1.0
35130,2025-07-15,affiliate,,12.0
35131,2025-05-28,social,,
35132,2025-06-17,organic_search,2243.0,
35133,2025-06-13,social,,4.0
35134,2025-05-29,organic_search,816.0,
35135,2025-07-31,paid_search,,
35136,2025-07-15,direct,,
35137,2025-06-06,social,,4.0
35138,2025-07-10,paid_search,,2.0
35139,2025-05-18,organic_search,3870.0,
35140,2025-06-02,paid_search,2882.0,1.0
35141,2025-06-30,email,,7.0
35142,2025-07-13,direct,,
35143,2025-07-27,paid_search,,
35144,2025-05-19,organic_search,,
35145,2025-07-03,organic_search,,
35146,2025-06-13,direct,,
35147,2025-06-22,social,242.0,4.0
35148,2025-07-19,email,,
35149,2025-05-25,paid_search,,1.0
35150,2025-06-28,paid_search,3330.0,2.0
35151,2025-06-23,organic_search,,
35152,2025-06-08,social,,4.0
35153,2025-07-11,organic_search,,
35154,2025-07-15,email,4152.0,
35155,2025-05-08,direct,,
35156,2025-07-17,organic_search,,
35157,2025-06-02,organic_search,,
35158,2025-05-22,organic_search,,
35159,2025-05-07,paid_search,,
35160,2025-05-17,social,4052.0,
35161,2025-07-16,organic_search,3398.0,
35162,2025-05-20,direct,,
35163,2025-06-02,affiliate,652.0,10.0
35164,2025-07-10,organic_search,706.0,
35165,2025-06-23,social,1821.0,4.0
35166,2025-05-17,direct,,
35167,2025-06-05,organic_search,,
35168,2025-07-09,paid_search,,2.0
35169,2025-07-16,organic_search,,
35170,2025-07-25,direct,,
35171,2025-06-08,email,2058.0,8.0
35172,2025-07-25,direct,3911.0,
35173,2025-05-10,organic_search,3171.0,
35174,2025-05-08,paid_search,,
35175,2025-06-24,paid_search,,2.0
35176,2025-07-07,direct,509.0,
35177,2025-07-03,organic_search,4210.0,
35178,2025-06-12,organic_search,,
35179,2025-05-18,social,,
35180,2025-06-04,direct,2523.0,
35181,2025-07-02,direct,,
35182,2025-06-07,paid_search,3486.0,
35183,2025-07-28,organic_search,1336.0,
35184,2025-06-10,paid_search,,
35185,2025-05-20,direct,,
35186,2025-06-09,social,,
35187,2025-06-14,paid_search,3898.0,2.0
35188,2025-05-17,direct,,
35189,2025-05-14,affiliate,,
35190,2025-07-03,organic_search,,
35191,2025-07-21,organic_search,,
35192,2025-05-12,direct,4735.0,
35193,2025-06-24,organic_search,3626.0,
35194,2025-05-20,paid_search,,
35195,2025-06-28,affiliate,,11.0
35196,2025-06-15,social,,4.0
35197,2025-06-24,direct,,
35198,2025-07-02,organic_search,,
35199,2025-06-17,paid_search,,2.0
35200,2025-05-27,organic_search,2970.0,
35201,2025-07-20,paid_search,2555.0,
35202,2025-07-17,direct,,
35203,2025-05-08,email,,
35204,2025-06-19,email,,7.0
35205,2025-06-25,organic_search,,
35206,2025-05-21,social,,
35207,2025-06-18,direct,1360.0,
35208,2025-06-30,direct,,
35209,2025-07-25,organic_search,,
35210,2025-06-25,organic_search,3506.0,
35211,2025-07-21,direct,,
35212,2025-05-27,organic_search,,
35213,2025-05-02,paid_search,,
35214,2025-06-01,direct,824.0,
35215,2025-05-19,direct,2614.0,
35216,2025-07-26,direct,,
35217,2025-05-24,direct,4061.0,
35218,2025-06-15,organic_search,1549.0,
35219,2025-07-04,paid_search,142.0,2.0
35220,2025-06-06,email,3883.0,8.0
35221,2025-07-09,paid_search,726.0,
35222,2025-07-11,direct,,
35223,2025-06-03,direct,,
35224,2025-05-18,direct,3817.0,
35225,2025-05-24,social,,
35226,2025-06-01,paid_search,,3.0
35227,2025-05-07,direct,4508.0,
35228,2025-06-06,direct,775.0,
35229,2025-07-16,paid_search,,2.0
35230,2025-06-06,email,4397.0,8.0
35231,2025-05-31,paid_search,,1.0
35232,2025-06-15,paid_search,,2.0
35233,2025-06-18,social,754.0,4.0
35234,2025-07-12,direct,,
35235,2025-05-31,organic_search,,
35236,2025-06-23,direct,,
35237,2025-07-03,organic_search,2980.0,
35238,2025-05-09,direct,,
35239,2025-07-12,affiliate,2645.0,
35240,2025-07-17,paid_search,,2.0
35241,2025-05-09,social,,
35242,2025-05-16,paid_search,1808.0,3.0
35243,2025-06-29,organic_search,,
35244,2025-06-30,organic_search,,
35245,2025-05-19,paid_search,2547.0,3.0
35246,2025-05-13,organic_search,1814.0,
35247,2025-07-15,direct,,
35248,2025-05-06,direct,,
35249,2025-06-11,social,,4.0
35250,2025-06-04,organic_search,,
35251,2025-06-23,direct,,
35252,2025-05-30,organic_search,4411.0,
35253,2025-07-20,social,,6.0
35254,2025-05-03,paid_search,,
35255,2025-07-24,organic_search,,
35256,2025-07-21,direct,,
35257,2025-07-29,paid_search,,
35258,2025-06-12,organic_search,,
35259,2025-05-27,organic_search,,
35260,2025-06-06,paid_search,,3.0
35261,2025-06-14,direct,,
35262,2025-06-21,organic_search,,
35263,2025-06-04,paid_search,,1.0
35264,2025-07-22,organic_search,,
35265,2025-06-11,social,4535.0,
35266,2025-07-05,email,2093.0,9.0
35267,2025-07-23,email,,
35268,2025-05-03,direct,,
35269,2025-05-09,direct,4770.0,
35270,2025-07-20,direct,4154.0,
35271,2025-07-29,social,3577.0,
35272,2025-07-23,organic_search,,
35273,2025-05-08,email,,
35274,2025-06-11,social,,4.0
35275,2025-05-01,direct,,
35276,2025-05-14,direct,,
35277,2025-07-30,organic_search,,
35278,2025-05-17,paid_search,4549.0,
35279,2025-06-27,organic_search,,
35280,2025-07-30,direct,2708.0,
35281,2025-05-31,direct,3264.0,
35282,2025-05-04,direct,3014.0,
35283,2025-07-15,organic_search,,
35284,2025-05-06,social,,
35285,2025-07-21,paid_search,2127.0,
35286,2025-05-11,organic_search,,
35287,2025-05-10,social,,
35288,2025-07-13,organic_search,,
35289,2025-06-07,social,,
35290,2025-07-24,paid_search,,
35291,2025-07-14,organic_search,1672.0,
35292,2025-05-11,direct,1095.0,
35293,2025-06-07,direct,587.0,
35294,2025-07-02,organic_search,4115.0,
35295,2025-06-04,affiliate,,
35296,2025-05-23,social,,
35297,2025-07-04,direct,,
35298,2025-05-06,direct,,
35299,2025-06-06,social,3952.0,4.0
35300,2025-05-07,direct,,
35301,2025-05-03,direct,828.0,
35302,2025-05-13,direct,,
35303,2025-05-31,social,,
35304,2025-05-05,social,4491.0,
35305,2025-07-29,paid_search,3873.0,
35306,2025-05-07,affiliate,,
35307,2025-06-12,paid_search,3522.0,1.0
35308,2025-07-30,organic_search,,
35309,2025-06-12,direct,,
35310,2025-06-02,paid_search,,
35311,2025-06-19,social,,4.0
35312,2025-05-12,email,,
35313,2025-05-30,organic_search,3292.0,
35314,2025-05-30,social,,
35315,2025-06-13,social,,4.0
35316,2025-06-20,paid_search,,2.0
35317,2025-05-10,direct,,
35318,2025-06-02,social,3217.0,
35319,2025-06-02,direct,,
35320,2025-05-13,organic_search,,
35321,2025-07-16,paid_search,,2.0
35322,2025-07-09,paid_search,,2.0
35323,2025-06-26,organic_search,2869.0,
35324,2025-07-01,organic_search,,
35325,2025-06-12,social,,4.0
35326,2025-05-17,organic_search,,
35327,2025-07-01,direct,,
35328,2025-06-07,direct,,
35329,2025-06-22,paid_search,,
35330,2025-05-07,organic_search,,
35331,2025-07-04,organic_search,,
35332,2025-07-26,direct,4366.0,
35333,2025-05-04,email,383.0,
35334,2025-05-07,organic_search,3357.0,
35335,2025-05-22,direct,,
35336,2025-06-12,email,,
35337,2025-05-04,organic_search,1342.0,
35338,2025-06-07,affiliate,,
35339,2025-06-18,organic_search,4700.0,
35340,2025-06-07,paid_search,4947.0,3.0
35341,2025-05-15,direct,,
35342,2025-05-27,paid_search,43.0,3.0
35343,2025-07-19,paid_search,2273.0,
35344,2025-07-31,affiliate,,
35345,2025-07-16,direct,,
35346,2025-07-20,organic_search,,
35347,2025-06-12,paid_search,2200.0,3.0
35348,2025-05-15,organic_search,,
35349,2025-07-15,email,2719.0,
35350,2025-05-08,social,3025.0,
35351,2025-06-10,organic_search,,
35352,2025-07-03,affiliate,1605.0,12.0
35353,2025-06-04,direct,,
35354,2025-05-16,direct,2682.0,
35355,2025-07-05,direct,3559.0,
35356,2025-07-19,social,,6.0
35357,2025-05-01,affiliate,4105.0,
35358,2025-05-01,social,4342.0,
35359,2025-07-23,social,,
35360,2025-06-06,organic_search,,
35361,2025-07-31,organic_search,1957.0,
35362,2025-05-07,organic_search,,
35363,2025-07-29,email,,
35364,2025-07-17,paid_search,3642.0,2.0
35365,2025-05-27,paid_search,2259.0,1.0
35366,2025-06-18,direct,,
35367,2025-05-07,affiliate,1188.0,
35368,2025-06-11,social,,4.0
35369,2025-07-19,organic_search,,
35370,2025-07-21,affiliate,,
35371,2025-06-07,direct,,
35372,2025-07-01,paid_search,,2.0
35373,2025-06-29,direct,4780.0,
35374,2025-05-04,direct,4835.0,
35375,2025-05-13,direct,,
35376,2025-05-13,email,,
35377,2025-05-21,direct,,
35378,2025-06-03,paid_search,,
35379,2025-06-26,paid_search,,
35380,2025-06-13,paid_search,,1.0
35381,2025-07-13,affiliate,,12.0
35382,2025-05-18,organic_search,1505.0,
35383,2025-06-22,social,,5.0
35384,2025-07-29,organic_search,,
35385,2025-05-12,organic_search,,
35386,2025-05-16,email,,
35387,2025-06-28,direct,,
35388,2025-05-30,organic_search,4041.0,
35389,2025-05-22,email,,
35390,2025-06-26,paid_search,1212.0,
35391,2025-06-22,affiliate,,
35392,2025-05-06,paid_search,,
35393,2025-06-14,direct,1035.0,
35394,2025-07-19,social,414.0,6.0
35395,2025-05-07,paid_search,1538.0,
35396,2025-05-27,direct,,
35397,2025-07-20,organic_search,,
35398,2025-05-13,email,1425.0,
35399,2025-07-25,social,3542.0,
35400,2025-05-12,organic_search,,
35401,2025-07-28,social,4190.0,
35402,2025-07-27,organic_search,,
35403,2025-06-14,direct,,
35404,2025-07-04,paid_search,,2.0
35405,2025-06-30,paid_search,,
35406,2025-06-01,email,4594.0,8.0
35407,2025-06-01,email,,8.0
35408,2025-07-25,organic_search,,
35409,2025-05-12,social,,
35410,2025-06-14,email,,
35411,2025-06-06,social,,4.0
35412,2025-06-03,paid_search,,1.0
35413,2025-06-12,paid_search,2213.0,3.0
35414,2025-06-09,affiliate,,
35415,2025-07-25,social,,
35416,2025-06-02,organic_search,1641.0,
35417,2025-07-29,social,,
35418,2025-05-15,direct,1305.0,
35419,2025-06-09,affiliate,,10.0
35420,2025-05-22,organic_search,,
35421,2025-06-22,organic_search,,
35422,2025-05-11,social,,
35423,2025-06-07,organic_search,,
35424,2025-07-26,direct,,
35425,2025-06-02,social,,
35426,2025-05-31,direct,,
35427,2025-07-14,organic_search,2543.0,
35428,2025-05-03,affiliate,,
35429,2025-06-29,email,,7.0
35430,2025-06-02,paid_search,,1.0
35431,2025-05-29,affiliate,,10.0
35432,2025-05-05,organic_search,,
35433,2025-07-06,organic_search,2206.0,
35434,2025-07-12,paid_search,4997.0,2.0
35435,2025-07-23,organic_search,,
35436,2025-05-07,paid_search,,
35437,2025-07-25,paid_search,,
35438,2025-07-09,organic_search,4124.0,
35439,2025-05-25,organic_search,,
35440,2025-05-14,direct,4598.0,
35441,2025-07-24,paid_search,,
35442,2025-07-14,organic_search,2757.0,
35443,2025-05-13,paid_search,463.0,3.0
35444,2025-06-26,organic_search,141.0,
35445,2025-05-04,direct,,
35446,2025-07-04,organic_search,,
35447,2025-06-26,organic_search,,
35448,2025-05-04,organic_search,440.0,
35449,2025-05-24,paid_search,,3.0
35450,2025-05-24,organic_search,,
35451,2025-05-10,organic_search,,
35452,2025-05-27,affiliate,,10.0
35453,2025-05-10,organic_search,938.0,
35454,2025-05-21,paid_search,,3.0
35455,2025-07-11,organic_search,4787.0,
35456,2025-05-13,direct,,
35457,2025-06-27,direct,4313.0,
35458,2025-07-23,social,,
35459,2025-06-28,organic_search,650.0,
35460,2025-05-20,paid_search,,1.0
35461,2025-06-25,organic_search,,
35462,2025-07-22,paid_search,,
35463,2025-06-10,direct,,
35464,2025-05-30,organic_search,,
35465,2025-05-15,social,,
35466,2025-07-11,paid_search,2179.0,
35467,2025-07-20,direct,,
35468,2025-06-25,organic_search,,
35469,2025-07-18,organic_search,,
35470,2025-06-06,organic_search,,
35471,2025-06-29,affiliate,,11.0
35472,2025-07-02,organic_search,,
35473,2025-07-27,direct,,
35474,2025-07-21,paid_search,1051.0,
35475,2025-06-25,organic_search,3101.0,
35476,2025-06-27,direct,,
35477,2025-07-04,paid_search,233.0,2.0
35478,2025-05-27,direct,4841.0,
35479,2025-07-24,social,,
35480,2025-06-27,organic_search,578.0,
35481,2025-06-15,direct,,
35482,2025-05-14,affiliate,,
35483,2025-06-23,email,57.0,9.0
35484,2025-05-12,organic_search,,
35485,2025-07-01,direct,,
35486,2025-05-04,organic_search,,
35487,2025-07-15,paid_search,,2.0
35488,2025-06-14,organic_search,,
35489,2025-06-05,organic_search,,
35490,2025-05-19,paid_search,689.0,3.0
35491,2025-05-17,affiliate,,
35492,2025-05-19,organic_search,2960.0,
35493,2025-06-22,affiliate,,
35494,2025-06-15,organic_search,,
35495,2025-05-22,organic_search,4785.0,
35496,2025-07-28,social,,
35497,2025-05-04,direct,,
35498,2025-07-04,organic_search,,
35499,2025-05-07,paid_search,,
35500,2025-06-25,paid_search,1725.0,2.0
35501,2025-06-17,direct,,
35502,2025-05-27,organic_search,,
35503,2025-07-26,affiliate,1890.0,
35504,2025-05-31,direct,4370.0,
35505,2025-05-21,social,,
35506,2025-05-29,email,,8.0
35507,2025-06-13,affiliate,,
35508,2025-06-27,direct,,
35509,2025-05-10,social,3061.0,
35510,2025-05-23,organic_search,4919.0,
35511,2025-06-24,direct,4043.0,
35512,2025-06-15,paid_search,,
35513,2025-06-12,social,,4.0
35514,2025-07-11,paid_search,,
35515,2025-06-18,organic_search,287.0,
35516,2025-07-11,organic_search,,
35517,2025-07-03,direct,1193.0,
35518,2025-05-31,social,,
35519,2025-06-03,social,1406.0,
35520,2025-06-01,direct,,
35521,2025-07-10,organic_search,,
35522,2025-06-28,organic_search,,
35523,2025-06-02,affiliate,,
35524,2025-05-14,paid_search,4600.0,3.0
35525,2025-06-27,paid_search,,2.0
35526,2025-07-26,paid_search,,
35527,2025-05-01,direct,,
35528,2025-05-09,paid_search,,
35529,2025-06-13,paid_search,,
35530,2025-07-05,paid_search,,2.0
35531,2025-05-23,direct,,
35532,2025-05-23,direct,,
35533,2025-05-12,direct,2757.0,
35534,2025-07-18,email,,
35535,2025-05-21,direct,,
35536,2025-06-08,organic_search,,
35537,2025-07-07,paid_search,4750.0,
35538,2025-06-07,direct,2573.0,
35539,2025-07-02,direct,1414.0,
35540,2025-06-18,affiliate,,10.0
35541,2025-05-08,paid_search,,
35542,2025-05-16,email,,
35543,2025-05-10,paid_search,,
35544,2025-06-26,organic_search,,
35545,2025-07-07,organic_search,,
35546,2025-06-07,organic_search,2681.0,
35547,2025-05-27,social,4333.0,
35548,2025-06-28,direct,,
35549,2025-05-27,social,,
35550,2025-05-28,organic_search,1972.0,
35551,2025-05-10,direct,,
35552,2025-05-30,organic_search,1506.0,
35553,2025-06-23,paid_search,2063.0,
35554,2025-06-16,organic_search,,
35555,2025-06-29,email,,
35556,2025-07-17,direct,,
35557,2025-06-15,social,,6.0
35558,2025-07-27,direct,108.0,
35559,2025-07-01,organic_search,1305.0,
35560,2025-05-17,direct,3388.0,
35561,2025-07-13,direct,,
35562,2025-05-15,direct,624.0,
35563,2025-07-01,organic_search,,
35564,2025-06-09,paid_search,,1.0
35565,2025-05-06,paid_search,,
35566,2025-07-11,direct,,
35567,2025-05-17,paid_search,,1.0
35568,2025-05-01,paid_search,,
35569,2025-07-22,organic_search,,
35570,2025-05-02,paid_search,726.0,
35571,2025-05-02,paid_search,,
35572,2025-05-17,social,1852.0,
35573,2025-06-10,paid_search,,1.0
35574,2025-06-02,organic_search,,
35575,2025-06-04,organic_search,4156.0,
35576,2025-06-30,email,,7.0
35577,2025-06-12,direct,4321.0,
35578,2025-06-27,affiliate,,
35579,2025-05-06,direct,4406.0,
35580,2025-07-19,affiliate,,
35581,2025-07-13,paid_search,,2.0
35582,2025-05-10,organic_search,4413.0,
35583,2025-05-19,paid_search,,3.0
35584,2025-06-21,organic_search,,
35585,2025-05-25,organic_search,4607.0,
35586,2025-07-13,organic_search,737.0,
35587,2025-06-24,email,,7.0
35588,2025-07-24,organic_search,,
35589,2025-07-31,organic_search,,
35590,2025-07-05,affiliate,,12.0
35591,2025-06-08,direct,3903.0,
35592,2025-07-10,organic_search,,
35593,2025-07-07,social,3273.0,6.0
35594,2025-07-28,paid_search,415.0,
35595,2025-07-05,organic_search,263.0,
35596,2025-06-20,paid_search,,2.0
35597,2025-07-07,direct,,
35598,2025-07-30,direct,,
35599,2025-07-27,paid_search,2584.0,
35600,2025-06-25,organic_search,1491.0,
35601,2025-07-26,organic_search,,
35602,2025-06-13,organic_search,,
35603,2025-05-24,direct,374.0,
35604,2025-05-03,direct,,
35605,2025-05-26,organic_search,,
35606,2025-06-02,email,,
35607,2025-07-17,paid_search,,2.0
35608,2025-06-18,organic_search,,
35609,2025-05-22,direct,,
35610,2025-07-21,direct,,
35611,2025-06-10,organic_search,683.0,
35612,2025-06-19,organic_search,,
35613,2025-05-07,direct,1675.0,
35614,2025-07-05,direct,845.0,
35615,2025-05-19,email,1130.0,
35616,2025-05-17,organic_search,,
35617,2025-05-19,paid_search,4661.0,1.0
35618,2025-06-07,organic_search,,
35619,2025-05-05,affiliate,,
35620,2025-06-23,organic_search,,
35621,2025-05-08,paid_search,,
35622,2025-07-31,social,757.0,
35623,2025-06-22,organic_search,3951.0,
35624,2025-07-21,organic_search,3856.0,
35625,2025-05-24,direct,2592.0,
35626,2025-06-22,paid_search,2805.0,2.0
35627,2025-05-22,social,,
35628,2025-06-19,organic_search,,
35629,2025-07-31,direct,,
35630,2025-05-22,direct,,
35631,2025-05-20,organic_search,,
35632,2025-06-11,social,,4.0
35633,2025-05-09,direct,,
35634,2025-05-13,paid_search,,3.0
35635,2025-05-05,organic_search,,
35636,2025-06-21,social,3594.0,6.0
35637,2025-06-18,direct,,
35638,2025-06-23,paid_search,,2.0
35639,2025-06-05,social,3795.0,4.0
35640,2025-07-28,direct,,
35641,2025-05-27,affiliate,714.0,
35642,2025-06-26,social,,4.0
35643,2025-07-19,direct,,
35644,2025-07-04,direct,,
35645,2025-05-31,social,,
35646,2025-07-22,social,,6.0
35647,2025-05-01,direct,1921.0,
35648,2025-05-25,social,,
35649,2025-05-10,organic_search,,
35650,2025-06-14,organic_search,4795.0,
35651,2025-07-17,affiliate,,
35652,2025-05-08,direct,3509.0,
35653,2025-06-04,social,,4.0
35654,2025-06-17,social,,4.0
35655,2025-07-08,organic_search,,
35656,2025-05-18,paid_search,,3.0
35657,2025-05-20,direct,,
35658,2025-05-09,organic_search,4443.0,
35659,2025-07-19,social,,6.0
35660,2025-06-25,organic_search,,
35661,2025-07-14,direct,,
35662,2025-07-23,organic_search,,
35663,2025-07-27,paid_search,3744.0,
35664,2025-06-28,paid_search,244.0,
35665,2025-07-22,email,,
35666,2025-06-07,social,4237.0,4.0
35667,2025-07-04,organic_search,,
35668,2025-06-10,paid_search,,1.0
35669,2025-07-31,direct,3610.0,
35670,2025-07-30,social,2619.0,
35671,2025-06-18,paid_search,,2.0
35672,2025-05-19,affiliate,3734.0,
35673,2025-05-24,paid_search,,
35674,2025-07-12,organic_search,2940.0,
35675,2025-06-12,social,,4.0
35676,2025-05-17,email,,
35677,2025-05-09,paid_search,,
35678,2025-06-24,paid_search,554.0,2.0
35679,2025-06-28,direct,,
35680,2025-06-09,paid_search,3806.0,3.0
35681,2025-07-13,email,,9.0
35682,2025-07-15,email,,
35683,2025-06-09,direct,4890.0,
35684,2025-07-27,affiliate,1858.0,
35685,2025-06-18,organic_search,,
35686,2025-06-15,social,1259.0,6.0
35687,2025-05-22,paid_search,1918.0,
35688,2025-05-20,organic_search,,
35689,2025-07-06,affiliate,1941.0,11.0
35690,2025-05-08,social,,
35691,2025-07-27,organic_search,,
35692,2025-06-11,organic_search,,
35693,2025-06-17,paid_search,,2.0
35694,2025-05-27,paid_search,996.0,3.0
35695,2025-07-29,direct,,
35696,2025-07-07,organic_search,,
35697,2025-05-28,paid_search,3906.0,1.0
35698,2025-07-18,affiliate,573.0,
35699,2025-06-03,organic_search,96.0,
35700,2025-06-01,organic_search,,
35701,2025-05-02,paid_search,2881.0,
35702,2025-05-24,organic_search,2838.0,
35703,2025-07-28,paid_search,,
35704,2025-07-26,social,,
35705,2025-07-18,email,,
35706,2025-07-29,paid_search,596.0,
35707,2025-06-05,direct,,
35708,2025-05-18,social,,
35709,2025-05-25,organic_search,,
35710,2025-05-21,direct,1688.0,
35711,2025-05-13,organic_search,1044.0,
35712,2025-06-01,direct,,
35713,2025-06-01,direct,,
35714,2025-07-22,direct,,
35715,2025-05-13,direct,,
35716,2025-05-02,organic_search,,
35717,2025-07-22,social,,6.0
35718,2025-07-24,direct,,
35719,2025-06-02,organic_search,,
35720,2025-07-02,organic_search,,
35721,2025-05-15,organic_search,1756.0,
35722,2025-05-31,paid_search,,1.0
35723,2025-06-09,organic_search,,
35724,2025-07-31,affiliate,3761.0,
35725,2025-06-15,direct,,
35726,2025-06-08,email,,8.0
35727,2025-05-30,paid_search,,1.0
35728,2025-06-24,social,,4.0
35729,2025-06-18,organic_search,4415.0,
